0000000052|0000|1990|01|1.26600|SD||20500|0|15781|13905|0|0|0|50186|0||||Y||50186.00|0.00|0.00|538.24|97.11|635.35
0000000052|0000|1990|02|0.56950|CI||20500|0|15781|13905|0|0|0|50186|0||||||50186.00|0.00|0.00|149.76|136.05|285.81
0000000052|0000|1990|03|0.40900|CO||20500|0|15781|13905|0|0|0|50186|0||||||50186.00|0.00|0.00|205.26|0.00|205.26
0000000052|0000|1990|04|0.00010|CR||20500|0|15781|13905|0|0|0|50186|0||||||50186.00|0.00|0.00|0.05|0.00|0.05
0000000052|0000|1990|68|0.05000|CC||20500|0|15781|13905|0|0|0|50186|0||||Y||50186.00|0.00|0.00|25.09|0.00|25.09
0000000056|0000|1990|01|1.26600|SD||5500|0|25000|107988|0|0|0|138488|0||||Y||138488.00|0.00|0.00|1485.29|267.97|1753.26
0000000056|0000|1990|02|0.56950|CI||5500|0|25000|107988|0|0|0|138488|0||||||138488.00|0.00|0.00|413.25|375.44|788.69
0000000056|0000|1990|03|0.40900|CO||5500|0|25000|107988|0|0|0|138488|0||||||138488.00|0.00|0.00|566.42|0.00|566.42
0000000056|0000|1990|04|0.00010|CR||5500|0|25000|107988|0|0|0|138488|0||||||138488.00|0.00|0.00|0.14|0.00|0.14
0000000056|0000|1990|68|0.05000|CC||5500|0|25000|107988|0|0|0|138488|0||||Y||138488.00|0.00|0.00|69.24|0.00|69.24
0000000057|0000|1990|01|1.26600|SD||0|0|450|0|0|0|0|450|0||U||Y||450.00|0.00|0.00|4.83|0.87|5.70
0000000057|0000|1990|02|0.56950|CI||0|0|450|0|0|0|0|450|0||U||||450.00|0.00|0.00|1.34|1.22|2.56
0000000057|0000|1990|03|0.40900|CO||0|0|450|0|0|0|0|450|0||U||||450.00|0.00|0.00|1.84|0.00|1.84
